userId,firstName,lastName,gender,location,level,sessionId,itemInSession,artist,song,length
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,6,Stephen Lynch,What If That Guy From Smashing Pumpkins Lost His Car Keys?,52.81914
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,7,Major Organ And The Adding Machine,Water Dripping On Bread Makes Bread Taste Not So Tasty.,129.77587
12,Austin,Rosales,M,"New York-Newark-Jersey City, NY-NJ-PA",free,371,3,Alejandro Fernandez,Matalas,177.21424
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,8,Fania All Stars,Ublabadu,350.09261
12,Austin,Rosales,M,"New York-Newark-Jersey City, NY-NJ-PA",free,371,4,Livvi Franc,Automatik,380.99546
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,9,The Lonely Island,Like A Boss,106.78812
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,10,Pixie Lott,Boys And Girls (Album Version),182.33424
12,Austin,Rosales,M,"New York-Newark-Jersey City, NY-NJ-PA",free,371,5,Donna Lewis,I Love You Always Forever ( LP Version ),240.95302
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,11,Godsmack,Saints And Sinners,249.96526
12,Austin,Rosales,M,"New York-Newark-Jersey City, NY-NJ-PA",free,371,6,Kid Cudi,Up Up & Away,227.34322
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,12,Faith Hill,There You'll Be (Album Version),222.30159
58,Emily,Benson,F,"Augusta-Richmond County, GA-SC",paid,494,13,Coldplay,Clocks,307.51302
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,0,Blind Melon,Change,221.90975
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,1,BjÃÂ¶rk,Undo,348.57751
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,3,49ers,Touch Me,216.68526
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,4,Taylor Swift,Cold As You,238.99383
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,5,Sneaky Sound System,UFO,243.01669
68,Jordan,Rodriguez,F,"Los Angeles-Long Beach-Anaheim, CA",free,487,0,Copeland,The Day I Lost My Voice (The Suitcase Song),279.32689
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,7,Foals,Two Steps_ Twice,281.18159
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,8,PJ Harvey,Naked Cousin,245.75955
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,9,Goldfrapp,Train,251.14077
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,10,Symphony X,Absinthe And Rue,436.03546
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,11,Fisher,Rianna,133.98159
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,12,Pencey Prep,PS Don't Write,160.88771
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,13,Clear Vu,I Adore,210.57261
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,14,Radiohead,15 Step,237.21751
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,15,The Mamas & The Papas,Dream A Little Dream Of Me,190.58893
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,481,16,Deepest Blue,Deepest Blue,210.54649
76,Jayden,Duffy,F,"Seattle-Tacoma-Bellevue, WA",free,846,0,matchbox twenty,Argue (LP Version),177.65832
76,Jayden,Duffy,F,"Seattle-Tacoma-Bellevue, WA",free,846,1,The Lonely Island / T-Pain,I'm On A Boat,156.23791
9,Wyatt,Scott,M,"Eureka-Arcata-Fortuna, CA",free,856,0,John Mayer,All We Ever Do Is Say Goodbye,275.27791
9,Wyatt,Scott,M,"Eureka-Arcata-Fortuna, CA",free,856,2,10_000 Maniacs,Gun Shy (LP Version),251.8722
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,0,Leona Lewis,Forgive Me,203.88526
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,1,Nine Inch Nails,La Mer,277.83791
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,2,Audioslave,I Am The Highway,334.91546
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,3,Kid Rock,All Summer Long (Album Version),296.95955
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,4,The Jets,I Do You,220.89098
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,5,The Gerbils,(iii),27.01016
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,6,Damian Marley / Stephen Marley / Yami Bolo,Still Searching,304.69179
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,8,The Bloody Beetroots,Warp 1.9 (feat. Steve Aoki),201.97832
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,10,The Specials,Rat Race,188.81261
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,11,The Lively Ones,Walkin' The Board (LP Version),142.52363
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,12,Katie Melua,Blues In The Night,252.78649
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,13,Jason Mraz,I'm Yours (Album Version),243.48689
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,14,Fisher,Rianna,133.98159
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,15,Zee Avi,No Christmas For Me,160.62649
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,16,Black Eyed Peas,I Gotta Feeling,289.12281
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,17,Emiliana Torrini,Sunny Road,184.29342
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,19,Days Of The New,The Down Town,258.5073
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,916,20,Julio Iglesias duet with Willie Nelson,To All The Girls I've Loved Before (With Julio Iglesias),212.16608
78,Chloe,Roth,F,"Indianapolis-Carmel-Anderson, IN",free,704,0,Jason Mraz & Colbie Caillat,Lucky (Album Version),189.6224
69,Anabelle,Simpson,F,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",free,901,1,R. Kelly,The World's Greatest,234.39628
48,Marina,Sutton,F,"Salinas, CA",free,373,0,Jacky Terrasson,Le Jardin d'Hiver,342.7522
14,Theodore,Harris,M,"Red Bluff, CA",free,813,0,Papa Roach,Alive,202.1873
14,Theodore,Harris,M,"Red Bluff, CA",free,813,1,Burt Bacharach,Casino Royale Theme (Main Title),156.96934
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,923,1,Floetry,Sunshine,254.48444
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,923,2,The Rakes,Leave The City And Come Home,225.2273
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,923,3,Dwight Yoakam,You're The One,239.3073
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,923,4,Ween,Voodoo Lady,228.10077
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,923,5,CafÃÂ© Quijano,La Lola,197.32853
78,Chloe,Roth,F,"Indianapolis-Carmel-Anderson, IN",free,925,1,Parov Stelar,Good Bye Emily (feat. Gabriella Hanninen),203.65016
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,915,1,Bryan Adams,I Will Always Return,166.29506
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,915,2,KT Tunstall,White Bird,192.31302
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,915,3,Technicolour,Turn Away,235.12771
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,915,4,The Dears,Lost In The Plot,289.95873
80,Tegan,Levine,F,"Portland-South Portland, ME",paid,915,5,Go West,Never Let Them See You Sweat,259.49995
37,Jordan,Hicks,F,"Salinas, CA",free,814,0,Gondwana,Mi Princesa,262.5824
37,Jordan,Hicks,F,"Salinas, CA",free,814,1,Ella Fitzgerald,On Green Dolphin Street (Medley) (1999 Digital Remaster),427.15383
37,Jordan,Hicks,F,"Salinas, CA",free,814,2,Creedence Clearwater Revival,Run Through The Jungle,184.73751
37,Jordan,Hicks,F,"Salinas, CA",free,814,3,Muse,Supermassive Black Hole [Phones Control Voltage Remix],259.26485
101,Jayden,Fox,M,"New Orleans-Metairie, LA",free,842,1,Mobin Master Feat. Robin S.,Show Me Love,428.64281
33,Bronson,Harris,M,"Eugene, OR",free,827,0,Duncan Dhu,Rozando La Eternidad,211.90485
33,Bronson,Harris,M,"Eugene, OR",free,827,1,New Found Glory,the king of wishful thinking,222.69342
33,Bronson,Harris,M,"Eugene, OR",free,827,2,Reel Big Fish,Beer,210.65098
92,Ryann,Smith,F,"Palestine, TX",free,905,0,3 Doors Down,Pages,227.7873
92,Ryann,Smith,F,"Palestine, TX",free,905,1,Hird,Keep You Kimi (Feat. Yukimi Nagano),396.64281
92,Ryann,Smith,F,"Palestine, TX",free,905,2,Vampire Weekend,M79 (Album),255.81669
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,1,Scars On Broadway,Insane,187.34975
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,2,Death From Above 1979,Cold War,153.88689
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,3,Nessbeal,EmmurÃÂ© Vivant,249.52118
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,4,311,Jackolantern's Weather,204.14649
33,Bronson,Harris,M,"Eugene, OR",free,937,1,Octopus Project,Crying At The Aquarium,350.40608
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,5,Tech N9ne,Flash,232.82893
33,Bronson,Harris,M,"Eugene, OR",free,937,2,Classified,All About U,272.90077
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,6,Ratt,Lay It Down (2007 Remastered),205.97506
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,7,Mya / Jadakiss,Best Of Me,253.28281
33,Bronson,Harris,M,"Eugene, OR",free,937,3,Catupecu Machu,Y Lo Que Quiero Es Que Pises Sin El Suelo,191.79057
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,8,R.E.M.,Burning Down,252.73424
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,9,Rufus Wainwright,Hallelujah,249.62567
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,10,The Waterboys,Bury My Heart,382.37995
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,11,Diana Ross,Don't Explain,130.97751
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,12,The Lonely Island / Jack Black,Sax Man,126.74567
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,13,Deadmau5 & Kaskade,I Remember (Caspa Remix),335.15057
49,Chloe,Cuevas,F,"San Francisco-Oakland-Hayward, CA",paid,930,14,Chiodos,Life Is A Perception Of Your Own Reality (Album Version),226.16771
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,0,Stray Cats,Ubangi Stomp,195.05587
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,2,Phantom Planet,California,199.6273
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,4,Alejandro Sanz,Non E_ Per Te_ Per Me,230.24281
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,5,Macaco,Somos Luz,204.90404
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,6,Marcy Playground,Pigeon Farm,150.83057
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,7,Catupecu Machu,Plan B: Anhelo De SatisfacciÃÂ³n,251.45424
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,8,Vector Lovers,Neon Sky Rain,260.70159
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,9,Blondie,Atomic '98 (Xenomania Mix),273.05751
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,10,Red Hot Chili Peppers,Turn It Again (Album Version),365.53098
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,11,KT Tunstall,Throw Me A Rope,197.56363
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,13,The Depreciation Guild,Dream About Me,308.08771
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,14,Devendra Banhart,I Feel Just Like a Child,286.30159
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,0,Eddie Santiago,Hasta Aqui Te Fui Fiel,263.20934
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,15,Bloc Party,Plans (Replanned by Mogwai),222.04036
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,1,Sanctus Real,Possibilities (The Face Of Love Album Version),209.89342
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,16,Soltero,Songs Of The Season,182.12526
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,2,Graham Coxon,Sorrow's Army,260.20526
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,17,De-Phazz,Astrud Astronette,205.42649
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,3,PAULA COLE,Where Have All The Cowboys Gone? (Album Version),266.65751
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,18,Blind Pilot,3 Rounds and a Sound,265.7171
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,4,Florence + The Machine,Dog Days Are Over (Radio Edit),219.66322
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,19,El Cuarteto De Nos,Yendo A La Casa De DamiÃÂ¡n,255.97342
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,5,Clarika,Les GarÃÂ§ons Dans Les Vestiaires,201.84771
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,20,Mos Def,The Boogie Man Song,142.99383
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,6,Kings Of Leon,Revelry,201.79546
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,21,Love Is All,Turn The Radio Off (Maps Remix),374.72608
97,Kate,Harrell,F,"Lansing-East Lansing, MI",paid,837,7,Two Door Cinema Club,Costume Party,207.43791
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,22,Bring Me The Horizon,Football Season Is Over (Album Version),115.77424
44,Aleena,Kirby,F,"Waterloo-Cedar Falls, IA",paid,781,23,T.I.,Look What I Got (Edited Album Version),185.10322
26,Ryan,Smith,M,"San Jose-Sunnyvale-Santa Clara, CA",free,919,0,Des'ree,Life,196.51873
53,Celeste,Williams,F,"Klamath Falls, OR",free,883,0,The Beach Boys,Let's Go Away For Awhile (Highlights From Tracking Date),140.19873
53,Celeste,Williams,F,"Klamath Falls, OR",free,883,1,Steppenwolf,Magic Carpet Ride,270.28853
6,Cecilia,Owens,F,"Atlanta-Sandy Springs-Roswell, GA",free,870,1,The Carter Family,Little Log Cabin By The Sea,171.54567
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,2,ExposÃÂ©,I'll Never Get Over You Getting Over Me,230.922
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,3,Bettye Lavette,I Still Want To Be Your Baby (Take Me Like I Am),225.82812
63,Ayla,Johnson,F,"Santa Rosa, CA",free,851,0,Phil Collins,Look Through My Eyes,241.03138
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,4,Guns N' Roses,Paradise City,406.17751
63,Ayla,Johnson,F,"Santa Rosa, CA",free,851,1,Floyd Cramer,Have I Told You Lately,202.68363
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,5,Queen,Death On Two Legs (Dedicated To....) (Live) (1994 Digital Remaster),212.16608
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,6,M83,Teen Angst,175.46404
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,7,BjÃÂ¶rk,Undo,348.57751
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,8,L.O.X.,Recognize,253.25669
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,9,Kings Of Leon,Fans,216.39791
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,10,Sugar Ray,Someday (Remastered LP Version),243.33016
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,11,N.E.R.D.,Rock Star,259.23873
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,12,Medeski_ Martin & Wood,Uninvisible,218.40934
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,13,Chad & Jeremy,A Summer Song,153.83465
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,14,The Sonics,Have Love_ Will Travel,183.09179
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,15,Hot Chip,No Fit State,337.99791
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,16,Evanescence,Missing (Live in Europe),255.13751
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,17,Hardrive,Deep Inside (Harry Choo Choo Romero's Bambossa Remix),191.242
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,18,The Cinematic Orchestra,Burn Out,613.74649
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,19,Coldplay,Politik,318.6673
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,20,Daft Punk,Human After All,319.42485
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,21,Rise Against,Savior,242.25914
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,22,Captain & Tennille,Love Will Keep Us Together,199.36608
15,Lily,Koch,F,"Chicago-Naperville-Elgin, IL-IN-WI",paid,834,23,Mondo Marcio,Purple Weed,263.60118
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,0,Jason Mraz,The Remedy (I Won't Worry) (New EQ'd LP Version),255.50322
54,Kaleb,Cook,M,"Yuba City, CA",free,822,0,Those Dancing Days,Run Run,197.90322
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,1,Wiz Khalifa,Ink My Whole Body,155.402
54,Kaleb,Cook,M,"Yuba City, CA",free,822,1,Maya Nasri,Wayli Aah,245.75955
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,2,Mat Kearney,Closer To Love,217.5473
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,3,Jukebox The Ghost,Victoria,224.36526
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,4,Lower Class Brats,Sex And Violence,142.23628
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,5,Bon Jovi,Livin' On A Prayer,250.69669
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,6,Faith No More,Epic,291.42159
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,7,Metallica,Eye Of The Beholder,389.98159
52,Theodore,Smith,M,"Houston-The Woodlands-Sugar Land, TX",free,904,0,Belphegor,Reichswehr In Blood,276.63628
52,Theodore,Smith,M,"Houston-The Woodlands-Sugar Land, TX",free,904,1,Bond,Victory,208.16934
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,8,Usher featuring will.i.am,OMG,395.72853
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,11,The All-American Rejects,Why Worry,256.31302
73,Jacob,Klein,M,"Tampa-St. Petersburg-Clearwater, FL",paid,913,0,Vangelis,Wait For Me,327.52281
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,12,David Archuleta,To Be With You,205.26975
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,13,Hercules And Love Affair,Blind (Frankie Knuckles Remix),471.74485
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,14,3 Doors Down,Here Without You,237.13914
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,15,Natalie Imbruglia,Stuck On The Moon,216.39791
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,16,Josh Turner,What It Ain't,207.93424
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,17,Ryan Adams & The Cardinals,Dear John,275.22567
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,18,Nicky Jam,Me Voy Pal Party,178.33751
36,Matthew,Jones,M,"Janesville-Beloit, WI",paid,808,1,Flo Rida,Available [feat. Akon] (Album Version),264.88118
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,19,M83,Lower Your Eyelids To Die With The Sun,637.3873
101,Jayden,Fox,M,"New Orleans-Metairie, LA",free,936,1,Quantic,Sound Of Everything Feat. Alice Russell,240.22159
36,Matthew,Jones,M,"Janesville-Beloit, WI",paid,808,2,Horse Feathers,Dustbowl,175.15057
36,Matthew,Jones,M,"Janesville-Beloit, WI",paid,808,3,Kelly Clarkson,Already Gone,281.5473
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,20,Dimmu Borgir,Perfection Or Vanity-Outro,216.65914
36,Matthew,Jones,M,"Janesville-Beloit, WI",paid,808,4,Jeremih,Birthday Sex,227.26485
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,21,Paramore,Emergency (Album Version),243.51302
36,Matthew,Jones,M,"Janesville-Beloit, WI",paid,808,5,Animal Collective,Fireworks,410.90567
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,22,Depeche Mode,Jazz Thieves,174.39302
40,Tucker,Garrison,M,"Oxnard-Thousand Oaks-Ventura, CA",free,874,0,Tego Calderon,Pa' Que Retozen (Amended Version),151.74485
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,23,Skillet,The Last Night (Album Version),210.78159
36,Matthew,Jones,M,"Janesville-Beloit, WI",paid,808,6,The Vandals,My Girlfriend's Dead,271.67302
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,24,Stars,In Our Bedroom After The War,406.85669
36,Matthew,Jones,M,"Janesville-Beloit, WI",paid,808,7,Charlotte Sometimes,How I Could Just Kill A Man,173.68771
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,1,Usher,Hey Daddy (Daddy's Home),224.10404
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,2,Groove Armada,Edge Hill,357.61587
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,25,Keith Sweat Featuring Athena Cage,Nobody (Featuring Athena Cage) (LP Version),263.96689
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,26,Frightened Rabbit,Swim Until You Cant See Land,259.02975
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,3,Gilgamesh,Just C,44.30322
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,4,Owl City,Vanilla Twilight,231.67955
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,27,Frumpies,Fuck Kitty,134.47791
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,5,TÃÂ©lÃÂ©phone,Flipper,363.67628
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,28,Foo Fighters,Cold Day In The Sun,200.61995
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,29,BjÃÂ¶rk,Undo,348.57751
32,Lily,Burns,F,"New York-Newark-Jersey City, NY-NJ-PA",free,886,0,DecembeRadio,Find You Waiting,249.62567
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,6,Grizzly Bear,Reprise,199.78404
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,7,Incubus,Dig,257.25342
32,Lily,Burns,F,"New York-Newark-Jersey City, NY-NJ-PA",free,886,1,The Maine,I Wanna Love You (Akon Cover) ( Compilation),182.83057
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,30,Phoenix,Everything Is Everything,179.85261
32,Lily,Burns,F,"New York-Newark-Jersey City, NY-NJ-PA",free,886,2,Ill NiÃÂ±o,Re-Birth,172.9824
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,31,Rachael Yamagata,1963,242.75546
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,8,Rammstein,FRÃÂ¼HLING IN PARIS,284.89098
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,32,Moderat,Out Of Sight,341.55057
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,9,The Gabe Dixon Band,Till You're Gone,174.62812
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,10,The Pussycat Dolls,Stickwitu,207.56853
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,33,Akala,Comedy Tragedy History,238.44526
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,11,George Baker Selection,Morning Sky,200.4371
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,34,Seru Giran,Viernes 3 Am,230.81751
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,12,British Sea Power,A Trip Out,196.8322
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,36,Balkan Beat Box,Adir Adirim (Featuring Victoria Hanna),319.92118
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,13,The Premiers,Farmer John,134.81751
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,14,Ivete Sangalo,TÃÂ´ Na Rua,221.23057
88,Mohammad,Rodriguez,M,"Sacramento--Roseville--Arden-Arcade, CA",paid,900,37,Kanye West / GLC / Consequence,Spaceship,324.20526
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,15,Tommy Sands,Teenage Crush,140.12036
72,Hayden,Brock,F,"Detroit-Warren-Dearborn, MI",paid,381,17,Future Rock,Gears,239.90812
